title,location,price,url,bedrooms,bathrooms,date,builtin_year,occupancy_status,amenities,area_breakdown,available_from,floor_area(sqft),floor_no,listing_date_added,listing_is_verified,ownership_status,price_breakdown,purpose,type,unit_no,zip
"Checkout This 1000 Sq Ft Flat Set To Sale In Mirpur, East Kazipara","East Kazipara, Mirpur","6,500,000",https://www.bproperty.com/buy/dhaka/mirpur/checkout-this-1000-sq-ft-flat-set-to-sale-in-mirpu-171762008196/,2,2,,,vacant,"Central Air-Con, Central Heating, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Intercom, CCTV Security, Fire Exit, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1000,8,,,,,,,,
"Checkout This 1000 Sq Ft Flat Set To Sale In Mirpur, East Kazipara","East Kazipara, Mirpur","6,500,000",https://www.bproperty.com/buy/dhaka/mirpur/checkout-this-1000-sq-ft-flat-set-to-sale-in-mirpu-171762008196/,2,2,,,vacant,"Central Air-Con, Central Heating, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Intercom, CCTV Security, Fire Exit, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1000,8,,,,,,,,
We Are Offering A Reasonably Priced Flat For Sale Which Is Featuring 800 Sq Ft Space In Baitul Aman Housing Society,"Baitul Aman Housing Society, Adabor","5,600,000",https://www.bproperty.com/buy/dhaka/adabor/we-are-offering-a-reasonably-priced-flat-for-sale-171762005349/,2,2,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,800,6,,,,,,,,
We Are Offering A Reasonably Priced Flat For Sale Which Is Featuring 800 Sq Ft Space In Baitul Aman Housing Society,"Baitul Aman Housing Society, Adabor","5,600,000",https://www.bproperty.com/buy/dhaka/adabor/we-are-offering-a-reasonably-priced-flat-for-sale-171762005349/,2,2,,,vacant,"Electricity Backup, Flooring, Elevators in Building, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,800,6,,,,,,,,
"1570 Sq Ft Convenient Apartment Is Here Ready For Sale In Shah Ali Bag, Mirpur","Section 1, Mirpur","12,500,000",https://www.bproperty.com/buy/dhaka/mirpur/1570-sq-ft-convenient-apartment-is-here-ready-for-171762002088/,4,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, CCTV Security, Fire Extinguisher, Visitor Log, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Lawn or Garden, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1570,7,,,,,,,,
"1570 Sq Ft Convenient Apartment Is Here Ready For Sale In Shah Ali Bag, Mirpur","Section 1, Mirpur","12,500,000",https://www.bproperty.com/buy/dhaka/mirpur/1570-sq-ft-convenient-apartment-is-here-ready-for-171762002088/,4,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, CCTV Security, Fire Extinguisher, Visitor Log, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Lawn or Garden, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1570,7,,,,,,,,
"Dwell In This 1350 Sq Ft Flat Up For Sale In Mohammadpur, Katashur","Katashur, Mohammadpur","9,000,000",https://www.bproperty.com/buy/dhaka/mohammadpur/dwell-in-this-1350-sq-ft-flat-up-for-sale-in-moham-171761999182/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Facilities for Disabled, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,1350,9,,,,,,,,
"Dwell In This 1350 Sq Ft Flat Up For Sale In Mohammadpur, Katashur","Katashur, Mohammadpur","9,000,000",https://www.bproperty.com/buy/dhaka/mohammadpur/dwell-in-this-1350-sq-ft-flat-up-for-sale-in-moham-171761999182/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Facilities for Disabled, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,1350,9,,,,,,,,
"A Rightly Planned 1350 Sq Ft Flat Is Found For Sale In East Hazipara, East Rampura","East Rampura, Rampura","11,000,000",https://www.bproperty.com/buy/dhaka/rampura/a-rightly-planned-1350-sq-ft-flat-is-found-for-sal-171761994320/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Extinguisher, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1350,2,,,,,,,,
"A Rightly Planned 1350 Sq Ft Flat Is Found For Sale In East Hazipara, East Rampura","East Rampura, Rampura","11,000,000",https://www.bproperty.com/buy/dhaka/rampura/a-rightly-planned-1350-sq-ft-flat-is-found-for-sal-171761994320/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Extinguisher, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1350,2,,,,,,,,
650 Sq. Ft. Residential Apartment Is On Sale In Mirpur Near Pallabi Police Station,"Section 12, Mirpur","2,200,000",https://www.bproperty.com/buy/dhaka/mirpur/650-sq-ft-residential-apartment-is-on-sale-in-mirp-17176179596/,2,2,,,vacant,"Double Glazed Windows, Flooring, Apartment Facing, Gas, Electricity, Floor Level, Other Rooms, Broadband Internet, Cleaning Services, View, Balcony or Terrace, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,650,5,,,,,,,,
650 Sq. Ft. Residential Apartment Is On Sale In Mirpur Near Pallabi Police Station,"Section 12, Mirpur","2,200,000",https://www.bproperty.com/buy/dhaka/mirpur/650-sq-ft-residential-apartment-is-on-sale-in-mirp-17176179596/,2,2,,,vacant,"Double Glazed Windows, Flooring, Apartment Facing, Gas, Electricity, Floor Level, Other Rooms, Broadband Internet, Cleaning Services, View, Balcony or Terrace, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,650,5,,,,,,,,
Have A Look At This 1450 Sq Ft Property Which Is Up For Sale Located At Ashkona,"Ashkona, Dakshin Khan","9,425,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/have-a-look-at-this-1450-sq-ft-property-which-is-u-171762098068/,3,2,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Gas, Electricity, Floor Level, Intercom, CCTV Security, Fire Extinguisher, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1450,3,,,,,,,,
Have A Look At This 1450 Sq Ft Property Which Is Up For Sale Located At Ashkona,"Ashkona, Dakshin Khan","9,425,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/have-a-look-at-this-1450-sq-ft-property-which-is-u-171762098068/,3,2,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Gas, Electricity, Floor Level, Intercom, CCTV Security, Fire Extinguisher, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Waste Disposal, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1450,3,,,,,,,,
"We Are Offering You A 1400 Sq Ft Residential Flat For Sale In Mirpur, Section 2","Section 2, Mirpur","7,000,000",https://www.bproperty.com/buy/dhaka/mirpur/we-are-offering-you-a-1400-sq-ft-residential-flat-171762095862/,3,3,,,vacant,"Double Glazed Windows, Central Air-Con, Flooring, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Cleaning Services, View, Balcony or Terrace, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1400,5,,,,,,,,
"We Are Offering You A 1400 Sq Ft Residential Flat For Sale In Mirpur, Section 2","Section 2, Mirpur","7,000,000",https://www.bproperty.com/buy/dhaka/mirpur/we-are-offering-you-a-1400-sq-ft-residential-flat-171762095862/,3,3,,,vacant,"Double Glazed Windows, Central Air-Con, Flooring, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Cleaning Services, View, Balcony or Terrace, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1400,5,,,,,,,,
"Look At This Nice 1852 Sq Ft Flat Is Up For Sale At Block A, Bashundhara R/A","Block A, Bashundhara R-A","21,500,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/look-at-this-nice-1852-sq-ft-flat-is-up-for-sale-a-171762094289/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1852,7,,,,,,,,
"Look At This Nice 1852 Sq Ft Flat Is Up For Sale At Block A, Bashundhara R/A","Block A, Bashundhara R-A","21,500,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/look-at-this-nice-1852-sq-ft-flat-is-up-for-sale-a-171762094289/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1852,7,,,,,,,,
"1150 Sq Ft Apartment For Sale In East Monipur, Mirpur","East Monipur, Mirpur","7,000,000",https://www.bproperty.com/buy/dhaka/mirpur/1150-sq-ft-apartment-for-sale-in-east-monipur-mirp-171762090777/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, Apartment Facing, Electricity, Floor Level, Other Rooms, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Intercom, CCTV Security, Fire Exit, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1150,2,,,,,,,,
"1150 Sq Ft Apartment For Sale In East Monipur, Mirpur","East Monipur, Mirpur","7,000,000",https://www.bproperty.com/buy/dhaka/mirpur/1150-sq-ft-apartment-for-sale-in-east-monipur-mirp-171762090777/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, Apartment Facing, Electricity, Floor Level, Other Rooms, Reception/Waiting Area, Broadband Internet, Satellite/Cable TV, Intercom, CCTV Security, Fire Exit, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1150,2,,,,,,,,
"Be The Owner Of This Beautiful Flat Of 1310 Sq Ft Which Is Vacant Now For Sale At Sayednagar, East Vatara","Vatara, Badda","7,900,000",https://www.bproperty.com/buy/dhaka/badda/be-the-owner-of-this-beautiful-flat-of-1310-sq-ft-171762088431/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1310,1,,,,,,,,
"Be The Owner Of This Beautiful Flat Of 1310 Sq Ft Which Is Vacant Now For Sale At Sayednagar, East Vatara","Vatara, Badda","7,900,000",https://www.bproperty.com/buy/dhaka/badda/be-the-owner-of-this-beautiful-flat-of-1310-sq-ft-171762088431/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1310,1,,,,,,,,
"Lovely Apartment Of 770 Sq Ft Is Up For Sale In Section 6, Mirpur","Section 6, Mirpur","4,000,000",https://www.bproperty.com/buy/dhaka/mirpur/lovely-apartment-of-770-sq-ft-is-up-for-sale-in-se-171762088225/,2,2,,,vacant,"Flooring, Freehold, Apartment Facing, Electricity, Floor Level, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Waste Disposal, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,770,1,,,,,,,,
"Lovely Apartment Of 770 Sq Ft Is Up For Sale In Section 6, Mirpur","Section 6, Mirpur","4,000,000",https://www.bproperty.com/buy/dhaka/mirpur/lovely-apartment-of-770-sq-ft-is-up-for-sale-in-se-171762088225/,2,2,,,vacant,"Flooring, Freehold, Apartment Facing, Electricity, Floor Level, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Waste Disposal, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Other Nearby Places, Guard/ Security Staff, Pet Policy",,,770,1,,,,,,,,
"1700 Sq Ft Flat For Sale In Banasree, With Good Home Facilities","Block F, Banasree","14,900,000",https://www.bproperty.com/buy/dhaka/banasree/1700-sq-ft-flat-for-sale-in-banasree-with-good-hom-171762087992/,3,3,,,vacant,"Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Visitor Log, Fire Alarm, Maintenance Staff, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1700,4,,,,,,,,
"1700 Sq Ft Flat For Sale In Banasree, With Good Home Facilities","Block F, Banasree","14,900,000",https://www.bproperty.com/buy/dhaka/banasree/1700-sq-ft-flat-for-sale-in-banasree-with-good-hom-171762087992/,3,3,,,vacant,"Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Visitor Log, Fire Alarm, Maintenance Staff, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1700,4,,,,,,,,
3 Bedroom Residential Flat Is Up For Sale In East Monipur With Satisfactory Price,"East Monipur, Mirpur","11,400,000",https://www.bproperty.com/buy/dhaka/mirpur/3-bedroom-residential-flat-is-up-for-sale-in-east-171762085913/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1520,9,,,,,,,,
3 Bedroom Residential Flat Is Up For Sale In East Monipur With Satisfactory Price,"East Monipur, Mirpur","11,400,000",https://www.bproperty.com/buy/dhaka/mirpur/3-bedroom-residential-flat-is-up-for-sale-in-east-171762085913/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1520,9,,,,,,,,
"Get Ready To Buy This Ideally Maintained 1560 Sq Ft Apartment Located In Block H, Bashundhara R/A","Block H, Bashundhara R-A","15,600,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/get-ready-to-buy-this-ideally-maintained-1560-sq-f-171762083394/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1560,2,,,,,,,,
"Get Ready To Buy This Ideally Maintained 1560 Sq Ft Apartment Located In Block H, Bashundhara R/A","Block H, Bashundhara R-A","15,600,000",https://www.bproperty.com/buy/dhaka/bashundhara-r-a/get-ready-to-buy-this-ideally-maintained-1560-sq-f-171762083394/,3,3,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Storage Areas, Community Space, Broadband Internet, Satellite/Cable TV, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1560,2,,,,,,,,
1260 Sft Well Maintained Apartment For Sale At Mirpur Dhaka,"Middle Monipur, Mirpur","8,000,000",https://www.bproperty.com/buy/dhaka/mirpur/1260-sft-well-maintained-apartment-for-sale-at-mir-171761857329/,3,3,,,vacant,"Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1260,4,,,,,,,,
1260 Sft Well Maintained Apartment For Sale At Mirpur Dhaka,"Middle Monipur, Mirpur","8,000,000",https://www.bproperty.com/buy/dhaka/mirpur/1260-sft-well-maintained-apartment-for-sale-at-mir-171761857329/,3,3,,,vacant,"Flooring, Elevators in Building, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1260,4,,,,,,,,
There Is 3 Bedroom Apartment Up For Sale In The Location Of Adabor Near Baitul Aman Housing Society Jame Mosque.,"Baitul Aman Housing Society, Adabor","4,000,000",https://www.bproperty.com/buy/dhaka/adabor/there-is-3-bedroom-apartment-up-for-sale-in-the-lo-171761854611/,3,2,,,vacant,"Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,900,1,,,,,,,,
There Is 3 Bedroom Apartment Up For Sale In The Location Of Adabor Near Baitul Aman Housing Society Jame Mosque.,"Baitul Aman Housing Society, Adabor","4,000,000",https://www.bproperty.com/buy/dhaka/adabor/there-is-3-bedroom-apartment-up-for-sale-in-the-lo-171761854611/,3,2,,,vacant,"Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Nearby Schools, Nearby Hospitals, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,900,1,,,,,,,,
Ready To Move in Dakshin Khan | 1475 SFT 3 bedroom Apt. | Well Maintained,"South Mollartek, Dakshin Khan","8,850,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/ready-to-move-in-dakshin-khan-1475-sft-3-bedroom-a-171761853427/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1475,9,,,,,,,,
Ready To Move in Dakshin Khan | 1475 SFT 3 bedroom Apt. | Well Maintained,"South Mollartek, Dakshin Khan","8,850,000",https://www.bproperty.com/buy/dhaka/dakshin-khan/ready-to-move-in-dakshin-khan-1475-sft-3-bedroom-a-171761853427/,3,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Service Elevators, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, CCTV Security, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1475,9,,,,,,,,
Buy This 1580 Sq Ft Residential Apartment In Pallabi,"Pallabi, Mirpur","10,500,000",https://www.bproperty.com/buy/dhaka/mirpur/buy-this-1580-sq-ft-residential-apartment-in-palla-171762214126/,3,3,,,vacant,"Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,1580,1,,,,,,,,
Buy This 1580 Sq Ft Residential Apartment In Pallabi,"Pallabi, Mirpur","10,500,000",https://www.bproperty.com/buy/dhaka/mirpur/buy-this-1580-sq-ft-residential-apartment-in-palla-171762214126/,3,3,,,vacant,"Flooring, Elevators in Building, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, View, Balcony or Terrace, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Pet Policy",,,1580,1,,,,,,,,
"1700 SFT Apartment Now Ready For Sale In Taltola, Agargaon",Agargaon,"11,000,000",https://www.bproperty.com/buy/dhaka/agargaon/1700-sft-apartment-now-ready-for-sale-in-taltola-a-171762213991/,4,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Satellite/Cable TV, CCTV Security, Fire Exit, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1700,2,,,,,,,,
"1700 SFT Apartment Now Ready For Sale In Taltola, Agargaon",Agargaon,"11,000,000",https://www.bproperty.com/buy/dhaka/agargaon/1700-sft-apartment-now-ready-for-sale-in-taltola-a-171762213991/,4,3,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Satellite/Cable TV, CCTV Security, Fire Exit, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1700,2,,,,,,,,
"1654 Sq Ft Ready Flat For Sale In Uttara-18, Rajuk Uttara Apartment Project, Block A","Sector 18, Uttara","8,500,000",https://www.bproperty.com/buy/dhaka/uttara/1654-sq-ft-ready-flat-for-sale-in-uttara-18-rajuk-171762211111/,3,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Fire Extinguisher, Fire Hose, Visitor Log, Fire Alarm, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1654,1,,,,,,,,
"1654 Sq Ft Ready Flat For Sale In Uttara-18, Rajuk Uttara Apartment Project, Block A","Sector 18, Uttara","8,500,000",https://www.bproperty.com/buy/dhaka/uttara/1654-sq-ft-ready-flat-for-sale-in-uttara-18-rajuk-171762211111/,3,4,,,vacant,"Double Glazed Windows, Electricity Backup, Flooring, Elevators in Building, Service Elevators, 24 Hours Concierge, Apartment Facing, Gas, Electricity, Floor Level, Reception/Waiting Area, Intercom, CCTV Security, Fire Exit, Fire Extinguisher, Fire Hose, Visitor Log, Fire Alarm, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Distance From Airport (kms), Nearby Public Transport, Sprinkler, Guard/ Security Staff, Pet Policy",,,1654,1,,,,,,,,
"Buy This 1740 Sq Ft Apartment In Mirpur-2, Borobag","Section 2, Mirpur","11,300,000",https://www.bproperty.com/buy/dhaka/mirpur/buy-this-1740-sq-ft-apartment-in-mirpur-2-borobag-171762206363/,4,4,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Community Space, Conference Room, Intercom, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Lawn or Garden, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1740,7,,,,,,,,
"Buy This 1740 Sq Ft Apartment In Mirpur-2, Borobag","Section 2, Mirpur","11,300,000",https://www.bproperty.com/buy/dhaka/mirpur/buy-this-1740-sq-ft-apartment-in-mirpur-2-borobag-171762206363/,4,4,,,vacant,"Electricity Backup, Flooring, Elevators in Building, Freehold, 24 Hours Concierge, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, Community Space, Conference Room, Intercom, Visitor Log, Maintenance Staff, Cleaning Services, View, Balcony or Terrace, Lobby in Building, Parking Spaces, Lawn or Garden, Nearby Schools, Nearby Hospitals, Nearby Shopping Malls, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1740,7,,,,,,,,
"Plan To Move In This 1300 Sq Ft Flat Which Is Up For Sale In Lalkuthi, Mirpur","Lalkuthi, Mirpur","6,000,000",https://www.bproperty.com/buy/dhaka/mirpur/plan-to-move-in-this-1300-sq-ft-flat-which-is-up-f-171762204810/,3,3,,,vacant,"Flooring, Apartment Facing, Electricity, Floor Level, Reception/Waiting Area, View, Balcony or Terrace, Distance From Airport (kms), Nearby Public Transport, Guard/ Security Staff, Pet Policy",,,1300,5,,,,,,,,
